iteration,total_runs,obs_realization,par_realization,oname:sim_otype:lst_usecol:conc_tag:general.ph,oname:sim_otype:lst_usecol:conc_tag:majoranion.alkalinity,oname:sim_otype:lst_usecol:conc_tag:majoranion.cl,oname:sim_otype:lst_usecol:conc_tag:majoranion.s(6),oname:sim_otype:lst_usecol:conc_tag:majorcation.ca,oname:sim_otype:lst_usecol:conc_tag:majorcation.k,oname:sim_otype:lst_usecol:conc_tag:majorcation.mg,oname:sim_otype:lst_usecol:conc_tag:majorcation.na,oname:sim_otype:lst_usecol:conc_tag:minoranion.f,oname:sim_otype:lst_usecol:conc_tag:trace.al,oname:sim_otype:lst_usecol:conc_tag:trace.as,oname:sim_otype:lst_usecol:conc_tag:trace.ba,oname:sim_otype:lst_usecol:conc_tag:trace.cr,oname:sim_otype:lst_usecol:conc_tag:trace.fe,oname:sim_otype:lst_usecol:conc_tag:trace.mn,oname:sim_otype:lst_usecol:conc_tag:trace.p,oname:sim_otype:lst_usecol:conc_tag:trace.si,oname:sim_otype:lst_usecol:conc_tag:trace.sr,oname:sim_otype:lst_usecol:conc_tag:trace.u,oname:calcite_otype:arr_i:0_j:0,oname:dolomite_otype:arr_i:0_j:0,oname:gypsum_otype:arr_i:0_j:0,oname:strontianite_otype:arr_i:0_j:0,oname:witherite_otype:arr_i:0_j:0,oname:co2g_otype:arr_i:0_j:0,oname:cax2_otype:arr_i:0_j:0,oname:mgx2_otype:arr_i:0_j:0,oname:kx_otype:arr_i:0_j:0,oname:nax_otype:arr_i:0_j:0,oname:quartz_otype:arr_i:0_j:0,oname:albite_otype:arr_i:0_j:0,oname:kaolinite_otype:arr_i:0_j:0,oname:muscovite_otype:arr_i:0_j:0,oname:uraninite_otype:arr_i:0_j:0,oname:arsenopyrite_otype:arr_i:0_j:0,oname:goethite_otype:arr_i:0_j:0,oname:feoh3_otype:arr_i:0_j:0,oname:siderite_otype:arr_i:0_j:0,oname:mnoh3_otype:arr_i:0_j:0,oname:fluorapatite_otype:arr_i:0_j:0,oname:halite_otype:arr_i:0_j:0,oname:illite_otype:arr_i:0_j:0,oname:chromite_otype:arr_i:0_j:0,oname:mix-ratio-sol-upstream_otype:arr_i:0_j:0,oname:mix-ratio-sol-downstream_otype:arr_i:0_j:0
1,168,19,19,0.25666,0.0363348,0.0134058,0.00631927,1.05825,0.0403457,10.1525,0.908687,0.0140252,0.871427,2.17006,0.505542,0.696078,0.862274,0.779547,1.67255,0.0437466,1.14215,0.526934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,20,20,1.08252,0.0155547,0.679718,0.0127361,1.70293,0.0842418,3.78755,1.91103,0.0403282,0.306039,0.683625,3.70945,0.690207,0.61713,1.48937,1.8908,0.0856749,6.34738,6.9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,21,21,0.455475,4.70753e-05,0.709128,0.0145971,0.674494,0.0787162,0.833909,1.803,0.0367091,0.062846,0.481681,4.74219,2.40068,0.321899,3.01492,2.1999,0.0800365,4.34626,6.96681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,22,22,0.344648,0.000219218,0.788301,0.000162962,0.339264,0.0810651,0.137107,1.86574,0.0383249,0.0310103,0.0915195,3.78524,1.57937,0.248511,4.63738,2.06114,0.0827307,3.33662,6.05334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,23,23,0.461002,0.000101537,1.95916,0.0149004,0.675081,0.0740962,0.835968,1.8495,0.0336061,0.0642942,1.1137,4.10956,1.61315,0.323474,2.29879,2.18723,0.0750791,4.36724,6.21907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,24,24,0.278738,0.000419153,1.05246,0.0210495,0.184072,0.087857,0.000698741,2.04334,0.043005,0.0156884,1.6552,4.59634,1.39326,0.207404,0.0623094,1.96226,0.0900336,2.28836,6.96688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,25,25,0.394704,0.000111964,1.95795,0.00353963,0.483023,0.0813219,0.39117,2.00803,0.0384881,0.0447177,0.0229558,4.31917,2.13395,0.281396,2.12843,2.12974,0.0829396,3.30462,6.96682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,26,26,0.397614,7.61759e-05,0.546751,0.00334321,0.569355,0.0869304,0.567609,1.94898,0.0423413,0.0456903,0.260587,4.07212,6.36833,0.293219,2.40184,2.23647,0.0888195,6.402,6.96678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,27,27,0.59525,6.75344e-05,0.251765,0.0347455,1.10678,0.0532194,2.05338,1.19106,0.020174,0.107512,0.291184,7.88392,0.603036,0.410402,1.22336,2.29233,0.0525586,1.00542,1.02641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,28,28,0.470911,0.000251205,0.643839,0.0202333,0.843077,0.121456,1.27277,2.65516,0.0669016,0.0700472,0.326148,2.81663,2.62686,0.346389,3.99786,2.33171,0.124964,1.64612,0.924296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,29,29,0.360544,0.000150127,1.12701,0.000131593,0.386497,0.0760168,0.210255,1.80205,0.0349073,0.0349331,0.338126,4.83463,2.11271,0.259324,3.25542,2.09052,0.0773016,3.69019,5.80022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,30,30,1.04499,0.00345436,0.566845,0.0591979,2.24903,0.0742193,4.03423,1.68308,0.0336235,0.283645,0.138001,0.622335,2.37938,0.659271,1.89282,2.21464,0.0748349,1.60652,5.53566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,31,31,0.445655,0.00019705,2.5334,0.0113696,0.610454,0.0727331,0.677355,1.87659,0.0326979,0.0594746,0.77637,4.88566,1.3111,0.311359,1.67599,2.15434,0.0736559,3.2308,5.94977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,32,32,0.4427,0.00021481,2.38129,0.0112418,0.600596,0.0831662,0.65465,2.09002,0.0397383,0.05926,0.589283,3.15495,1.17854,0.309355,0.708059,2.14754,0.0847831,4.12259,6.96681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,33,33,0.512006,0.0001273,1.40885,0.028658,0.956772,0.0803296,1.6057,1.92328,0.0377844,0.080828,0.139423,6.14298,1.49418,0.370762,2.28739,2.34014,0.0816486,2.97693,6.96675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,34,34,0.469279,0.000241162,2.44219,0.017985,0.82949,0.063239,1.23177,1.65422,0.0264831,0.0656391,0.62735,2.71576,1.98658,0.344252,1.36854,2.33481,0.0634392,3.37512,6.96676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,35,35,0.521808,0.000233699,1.28024,0.0317468,1.01684,0.0801153,1.78356,1.90353,0.0376543,0.0839056,2.09655,4.5641,3.25757,0.3804,7.55839,2.3678,0.0813889,6.88863,4.43065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,36,36,0.406747,0.000194929,1.21353,0.00517794,0.501805,0.0784755,0.431752,1.86363,0.0365594,0.0481091,0.225665,3.84646,2.40493,0.287081,1.24755,2.12248,0.0798495,3.62701,6.96683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,37,37,0.598331,9.9207e-06,0.616598,0.0409927,1.2022,0.0688748,2.35688,1.5827,0.0301995,0.10975,0.879996,2.09991,4.37662,0.422096,2.07254,2.35323,0.0694349,1.78118,6.96673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,38,38,0.499788,3.34017e-06,1.77371,0.0239435,0.858663,0.0645875,1.32516,1.62082,0.0273477,0.0757518,0.0567706,7.1727,1.51514,0.355939,2.95119,2.28153,0.0648406,3.536,5.50574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,39,39,0.327591,0.000116064,1.09125,0.00225408,0.311505,0.0737408,0.0983296,1.74976,0.0333951,0.0262991,0.991508,3.31528,1.54289,0.239972,1.09714,2.06694,0.0749123,4.25953,6.96685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,40,40,3.71905,0.0404343,0.0811504,0.0241049,2.83066,0.0764894,6.22892,1.70972,0.0371371,0.880819,17.3311,10.4722,0.429627,2.14387,1.02568,0.0995598,0.084673,1.58607,5.05474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,41,41,0.335059,0.000530641,2.34117,0.00114231,0.290436,0.0645686,0.0748551,1.67782,0.0273564,0.0277869,0.0438956,2.79451,1.97483,0.238933,0.516252,2.01037,0.0650614,2.63265,6.96687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,42,42,0.475904,2.97283e-05,1.98727,0.0185545,0.744458,0.0771281,1.01488,1.91829,0.035633,0.0691724,0.0872732,4.76904,2.18808,0.335915,2.04949,2.22319,0.0783087,3.62054,6.96679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,43,43,0.643143,0.000502909,1.62124,0.0358365,1.17176,0.0883608,2.24604,2.11722,0.043273,0.128875,0.0296351,4.40395,1.98516,0.430953,2.69532,2.23929,0.0901025,4.28698,6.96669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,44,44,0.415507,6.66258e-05,1.72023,0.0068682,0.55059,0.0768764,0.536036,1.88592,0.0354776,0.0505099,0.228369,4.43675,4.188,0.295678,2.125,2.161,0.0781198,3.58246,6.96682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,45,45,0.559955,0.00110068,0.736041,0.0424015,1.27437,0.0955242,2.57924,2.15246,0.048294,0.0976583,0.140331,1.99647,3.52241,0.420137,0.838657,2.49211,0.097724,1.88222,4.1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,46,46,0.483136,5.48635e-05,0.0359974,0.0218261,0.758354,0.0665512,1.05891,1.41623,0.0285943,0.0707449,0.182497,1.84054,0.181111,0.315501,0.0497291,2.22091,0.0670227,0.500041,0.395361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,47,47,0.462501,6.52166e-05,0.502966,0.0171698,0.770637,0.0843225,1.07765,1.88743,0.0405236,0.0652236,0.165824,3.6825,1.71411,0.335419,1.30518,2.28659,0.0859694,1.97771,6.96678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,48,48,0.361451,0.000262276,1.78342,0.000180833,0.375435,0.0767777,0.193122,1.89153,0.0354177,0.0352368,0.576846,3.66079,1.45285,0.258068,1.6315,2.07028,0.0780987,3.75346,5.49535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,49,49,0.400351,0.000208466,0.743353,0.0040683,0.481835,0.0713427,0.390138,1.65321,0.0317771,0.0458109,1.17256,6.41942,2.4125,0.282753,2.7783,2.11506,0.0722192,4.30514,6.96684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,50,50,0.445409,2.1986e-05,0.552162,0.0129727,0.654716,0.0794349,0.783219,1.79476,0.0371947,0.0597099,0.195242,4.87189,0.734615,0.316752,3.30859,2.20359,0.0808131,5.03703,5.40883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,51,51,0.345537,0.000523365,6.07768,4.36144e-05,0.31826,0.101356,0.109705,2.84962,0.0524168,0.0321323,2.01949,2.44293,0.651212,0.245854,4.36855,2.01633,0.104244,2.33606,3.25038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,52,52,0.303007,0.000619396,0.534145,0.00744287,0.219866,0.0847456,0.0136233,1.90478,0.0408374,0.0209462,2.2027,4.72133,2.20093,0.219683,0.683406,1.96523,0.0867157,6.12073,6.96687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,53,53,0.260656,0.000832755,0.466362,0.0095602,0.281029,0.0728007,0.061833,1.64546,0.0328135,0.0113443,0.00530553,3.41338,0.173098,0.170322,0.117344,2.20992,0.0739472,1.53796,0.447178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,54,54,0.409473,0.000120124,1.4445,0.00572994,0.521668,0.0776683,0.473176,1.8731,0.0360063,0.0488207,0.242638,4.38117,2.2272,0.290365,1.3689,2.14097,0.0789865,3.31344,6.96682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,55,55,0.339108,0.000206756,1.9712,0.000532014,0.327753,0.0763638,0.120671,1.90302,0.0351563,0.02932,0.0310121,3.6695,1.84628,0.245402,2.47123,2.0584,0.0777097,4.49711,6.96685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,56,56,0.00426712,7.81973e-06,0.0642393,2.39841,0.237363,0.128081,3.96967,2.66477,0.0723722,0.0915351,0.77145,2.37997,0.0145666,0.0466774,0.491377,1.45197,0.133921,1.75134,2.09513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,57,57,0.466073,0.000252685,1.60348,0.0150279,0.662431,0.0854314,0.805917,2.05519,0.0412897,0.0668281,0.403026,4.78892,1.38737,0.323332,1.95813,2.1587,0.0871578,4.45277,6.9668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,58,58,0.446974,0.000350082,1.66208,0.0107009,0.591939,0.0722615,0.634313,1.7792,0.0323704,0.05996,1.44933,8.18475,1.56769,0.309415,5.08828,2.13021,0.073167,3.00006,5.88305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,base,base,0.303599,0.00182408,0.065332,0.00303349,0.177894,0.082853,0.000309686,1.76459,0.0395402,0.0211337,0.00935835,0.582353,0.0456954,0.186383,0.127736,1.87517,0.0847448,0.206583,0.626749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,0,0,0.399804,0.00013055,0.953294,0.00412565,0.492547,0.0773675,0.411208,1.80856,0.0358069,0.0460048,0.112954,3.13267,1.24928,0.283991,1.16019,2.1305,0.0786836,2.62564,5.45294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,1,1,0.421145,3.37236e-05,1.88828,0.00743357,0.574984,0.0654997,0.590056,1.65407,0.0279436,0.0514336,0.860222,2.68959,0.31211,0.300247,0.578258,2.18026,0.0659433,1.77788,3.74022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,2,2,0.476005,3.2406e-05,2.32054,0.0190216,0.745199,0.0954535,1.0177,2.34709,0.0482561,0.0705004,0.61602,0.908647,0.603396,0.336055,0.598083,2.22044,0.097811,1.38826,6.3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,3,3,0.369414,0.000270658,1.0528,0.000615902,0.393942,0.0842607,0.224293,1.96632,0.0404959,0.0378505,0.529401,0.0680295,3.41937,0.262734,0.592515,2.07621,0.0860451,0.803273,2.08703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,4,4,0.504362,0.000165597,0.740804,0.0207677,0.788943,0.0668774,1.13398,1.55639,0.0288348,0.0779073,2.65976,2.33327,0.463356,0.348912,0.677044,2.20587,0.0673113,2.42306,2.73291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,5,5,0.458293,0.000612786,1.56497,0.0104965,0.593271,0.0714043,0.636941,1.74913,0.0318209,0.0636301,0.10644,0.576331,0.402167,0.312653,0.233878,2.108,0.0721484,1.86364,1.65381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,6,6,0.388799,6.28194e-05,0.348562,0.00248449,0.475406,0.0749188,0.374264,1.66837,0.0341628,0.0426948,2.42139e-06,2.44893,1.24703,0.278767,1.24039,2.14032,0.0760866,1.85371,2.94568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,7,7,1.15976,0.0499096,0.112525,0.00369395,2.93398,0.0592692,23.9642,1.5493,0.0358992,3.07263,0.477978,2.76722,1.85369,2.1032,0.0242768,1.38208,0.0969744,0.598113,6.96734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,8,8,0.375695,0.000126557,0.586711,0.00107553,0.428244,0.0752906,0.283872,1.71522,0.0344187,0.039054,0.00335614,2.32859,1.24539,0.269023,0.913722,2.11055,0.0765052,2.67773,4.82139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,9,9,0.398207,0.000213733,0.268921,0.00361535,0.4744,0.0729729,0.374944,1.61253,0.0328649,0.0453486,1.01905,2.61561,0.495877,0.281187,0.580295,2.11289,0.0739787,1.9273,3.72175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,10,10,0.156203,0.000229295,0.536281,0.044931,0.0245596,0.068856,0.323121,1.57835,0.0302828,6.20539e-06,0.147259,0.205058,0.562935,0.0795931,0.0480481,1.82847,0.0700591,4.94556,2.97151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,11,11,0.484406,0.00178436,1.48456,0.00787638,0.578123,0.0879849,0.597443,2.09705,0.0430722,0.0738169,2.33212,2.69394,0.140582,0.317992,0.269244,2.03446,0.0899387,0.631646,0.0804275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,12,12,0.353368,0.000334637,0.361084,5.86834e-06,0.348701,0.0803675,0.151935,1.78417,0.0378341,0.0332982,0.34873,3.07164,1.23525,0.252188,0.398007,2.05146,0.0819754,4.73663,6.96685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,13,13,0.335887,0.000262091,0.270517,0.000967891,0.312961,0.0716599,0.101331,1.58795,0.0320253,0.0283572,5.20237e-05,1.55514,1.03734,0.242391,0.564781,2.04722,0.0727272,1.82821,6.96687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,14,14,0.255697,0.000152083,3.17486,0.00048762,0.168985,0.0587011,2.92723e-06,1.61988,0.0236703,0.0100474,0.148944,0.0640487,0.172997,0.139177,0.0403565,1.98179,0.0589346,2.10933,1.00708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,15,15,0.365778,0.000164212,0.960869,0.000352931,0.397327,0.0762979,0.22889,1.78763,0.0350948,0.0363899,0.0416422,2.31498,1.41237,0.2622,0.896213,2.0929,0.0775999,2.54541,4.61231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,16,16,0.369408,0.0002191,0.359535,0.000577975,0.399137,0.0773628,0.232744,1.72127,0.0358068,0.0374808,0.151295,2.50948,0.772602,0.263419,0.481872,2.08582,0.0787214,1.70593,1.62682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,17,17,0.0452456,0.000419301,1.06077,1.32009,0.0172304,0.0765296,1.44942,1.81339,0.0355249,0.0278317,1.01826,2.31293,0.490788,0.0840275,0.877056,1.76576,0.0786346,3.82878,0.00786712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,18,18,0.420149,0.000755039,2.65603,0.00474053,0.479133,0.0677135,0.38632,1.77598,0.0293768,0.051632,1.3597,2.09203,0.31197,0.287788,0.0463618,2.06355,0.0683028,1.13287,6.77736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,19,19,0.473415,6.66407e-05,0.00198148,0.0180982,0.800808,0.0517932,1.15837,1.08668,0.0193073,0.0662102,0.751672,0.383008,0.556756,0.341878,0.577538,2.29999,0.0511154,0.382021,0.0142876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,20,20,0.397757,0.000408277,0.648504,0.00332477,0.451861,0.0750719,0.331778,1.719,0.0342617,0.0453922,0.766583,2.84375,0.555886,0.278139,0.771273,2.08216,0.076231,2.99575,6.96685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,21,21,0.34961,0.000206322,0.178495,5.14209e-05,0.351327,0.0736681,0.154724,1.60847,0.0333373,0.0319745,0.352383,2.41158,0.911221,0.251507,0.886364,2.07,0.0748114,2.13663,2.88152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,22,22,0.327388,0.000256258,0.346045,0.00215056,0.294388,0.0740804,0.0784807,1.6519,0.0336199,0.0263413,0.03022,1.34853,0.524444,0.237428,1.07937,2.03936,0.0752961,1.59063,1.80962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,23,23,0.394696,0.000243774,0.893845,0.00302799,0.461125,0.069837,0.348467,1.64097,0.0307882,0.0441374,1.10472,2.39416,0.358476,0.278505,0.636252,2.10471,0.0706269,2.06593,1.73319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,24,24,0.170397,0.000178776,0.499889,0.238338,0.0383018,0.0868208,0.237867,1.94407,0.0423577,0.000456192,2.95764,3.53212,0.2255,0.149002,0.0616001,1.85686,0.0891474,0.237156,5.74909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,25,25,0.362614,0.000164065,0.939048,0.000184109,0.389141,0.0763083,0.214845,1.78536,0.035102,0.0355438,0.0267684,1.99302,0.977253,0.26023,0.741834,2.09016,0.0776326,1.66387,4.15808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,26,26,0.373966,2.42008e-06,0.17378,0.000651861,0.471219,0.0809583,0.360797,1.75586,0.0382471,0.0387899,0.504262,1.90633,3.66831,0.274221,1.06292,2.17766,0.0825392,3.46187,6.47941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,27,27,0.517249,2.65408e-05,0.0390352,0.0239389,0.869059,0.0479928,1.35389,1.03048,0.0170293,0.0802555,0.00793973,6.48912,0.067999,0.361797,0.387065,2.25954,0.0470115,0.000312033,0.00785877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,28,28,0.403,0.000151017,0.0832924,0.00423994,0.601735,0.134843,0.431743,2.77969,0.0767563,0.049725,0.6225,0.842002,1.30113,0.298752,3.00787,2.25847,0.138954,0.344381,0.00785983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,29,29,0.346651,0.000195658,0.420317,0.000146215,0.345621,0.0749379,0.146091,1.68212,0.0341855,0.0312569,0.0843528,2.53472,0.733041,0.249918,1.24753,2.06893,0.0761737,1.7329,1.79796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,30,30,0.624323,0.000102075,0.0245448,0.0474985,1.3463,0.0717491,2.82074,1.51356,0.0320428,0.119038,0.43397,0.213964,0.944903,0.445292,0.356808,2.40661,0.0723778,0.0720531,0.0652305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,31,31,0.392387,0.000174248,0.5959,0.00288173,0.46458,0.0736371,0.354632,1.68153,0.0333069,0.0436915,0.183566,2.3594,0.580959,0.27833,0.514994,2.11532,0.0747056,1.587,2.62222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,32,32,0.328293,0.000700519,2.1594,0.00181716,0.266596,0.0786888,0.050007,1.97288,0.0367162,0.0268026,0.406597,0.819304,0.00162434,0.23362,0.0553057,1.98418,0.0802081,2.48321,6.90834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,33,33,0.41559,4.00598e-05,0.624058,0.00671898,0.557278,0.075384,0.550176,1.7217,0.0344652,0.0504779,0.0661668,3.05755,0.522631,0.296519,0.570973,2.17192,0.0765348,1.38592,3.32051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,34,34,0.341314,0.00145008,2.1497,0.0118623,0.554344,0.0542471,0.555084,1.42473,0.02085,0.0278127,0.936987,0.739298,0.751128,0.195827,0.201424,2.35108,0.0538903,1.53472,6.96686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,35,35,0.4491,1.53895e-06,0.629152,0.0139015,0.693687,0.077411,0.878529,1.76386,0.0358256,0.0606396,1.80271,3.15691,1.2915,0.322501,4.24904,2.239,0.0786247,3.93125,0.0103714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,36,36,0.351841,0.000339236,0.479997,8.14775e-06,0.343614,0.0754518,0.144235,1.70256,0.0345341,0.0326756,0.0751274,1.9359,1.25564,0.251044,0.158658,2.05036,0.076717,1.9721,6.71709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,37,37,0.477641,2.56537e-05,0.323804,0.0179527,0.747671,0.0642546,1.02213,1.44107,0.0271843,0.0688539,1.1639,0.968385,2.22885,0.336705,0.844506,2.22913,0.0646091,0.40243,5.51433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
